C:\EC-Lab Development Package\Examples\Python\channel 1 data for poster_trial_3_02_CA_C01.mpr
time/s	<I>/mA
2.154726095278602E+002	-3.224767887592312E-001
2.154826095276076E+002	-3.224228399991995E-001
2.154926095273549E+002	-3.224130421876907E-001
2.155026095271023E+002	-3.224005824327474E-001
2.155126095268497E+002	-3.223524940013887E-001
2.155226095265971E+002	-3.223704141378403E-001
2.155326095263445E+002	-3.223150801658630E-001
2.155426095260918E+002	-3.223126506805420E-001
2.155526095258392E+002	-3.222883564233783E-001
2.155626095255866E+002	-3.222503221035007E-001
2.155726095253340E+002	-3.222744882106783E-001
2.155826095250814E+002	-3.222158449888237E-001
2.155926095248287E+002	-3.222228407859804E-001
2.156026095245761E+002	-3.222102522850037E-001
2.156126095243235E+002	-3.221597379446030E-001
2.156226095240709E+002	-3.221691471338275E-001
2.156326095238182E+002	-3.221204149723054E-001
2.156426095235656E+002	-3.221154636144643E-001
2.156526095233130E+002	-3.221090853214275E-001
2.156626095230604E+002	-3.220570504665385E-001
2.156726095228078E+002	-3.220743578672409E-001
2.156826095225551E+002	-3.220153290033352E-001
2.156926095223025E+002	-3.220215690135957E-001
2.157026095220499E+002	-3.219996780157093E-001
2.157126095217973E+002	-3.219574409723281E-001
2.157226095215447E+002	-3.219654560089111E-001
2.157326095212920E+002	-3.219155824184421E-001
2.157426095210394E+002	-3.219164609909058E-001
2.157526095207868E+002	-3.218930482864382E-001
2.157626095205342E+002	-3.218528437614445E-001
2.157726095202815E+002	-3.218844127655025E-001
2.157826095200289E+002	-3.218162262439730E-001
2.157926095197763E+002	-3.218286818265925E-001
2.158026095195237E+002	-3.217954713106161E-001
2.158126095192711E+002	-3.217504489421845E-001
2.158226095190184E+002	-3.217740947008133E-001
2.158326095187658E+002	-3.217196619510663E-001
2.158426095185132E+002	-3.217278093099596E-001
2.158526095182606E+002	-3.217177534103390E-001
2.158626095180080E+002	-3.216615128517155E-001
2.158726095177553E+002	-3.216794294118888E-001
2.158826095175027E+002	-3.216187518835074E-001
2.158926095172501E+002	-3.216196620464324E-001
2.159026095169975E+002	-3.216141903400427E-001
2.159126095167449E+002	-3.215657120943072E-001
2.159226095164922E+002	-3.215798211097716E-001
2.159326095162396E+002	-3.215192669630067E-001
2.159426095159870E+002	-3.215098524093634E-001
2.159526095157344E+002	-3.215094625949870E-001
2.159626095154817E+002	-3.214573049545288E-001
2.159726095152291E+002	-3.214798390865337E-001
2.159826095149765E+002	-3.214148032665252E-001
2.159926095147239E+002	-3.214188784360887E-001
2.160026095144713E+002	-3.214120197296144E-001
2.160126095142186E+002	-3.213552677631375E-001
2.160226095139660E+002	-3.213761252164842E-001
2.160326095137134E+002	-3.213159686326983E-001
2.160426095134608E+002	-3.213163262605669E-001
2.160526095132082E+002	-3.213108640909201E-001
2.160626095129555E+002	-3.212580794095992E-001
2.160726095127029E+002	-3.212649387121207E-001
2.160826095124503E+002	-3.212192678451538E-001
2.160926095121977E+002	-3.212242192029953E-001
2.161026095119450E+002	-3.212003183364867E-001
2.161126095116924E+002	-3.211680018901826E-001
2.161226095114398E+002	-3.211939483880997E-001
2.161326095111872E+002	-3.211242121458060E-001
2.161426095109346E+002	-3.211148017644887E-001
2.161526095106819E+002	-3.211062669754030E-001
2.161626095104293E+002	-3.210527074337004E-001
2.161726095101767E+002	-3.210841435194015E-001
2.161826095099241E+002	-3.210113716125487E-001
2.161926095096715E+002	-3.210200101137162E-001
2.162026095094188E+002	-3.210094654560089E-001
2.162126095091662E+002	-3.209570425748831E-001
2.162226095089136E+002	-3.209880834817889E-001
2.162326095086610E+002	-3.209195238351823E-001
2.162426095084084E+002	-3.209318453073506E-001
2.162526095081557E+002	-3.209141606092452E-001
2.162626095079031E+002	-3.208581984043128E-001
2.162726095076505E+002	-3.208805817365654E-001
2.162826095073979E+002	-3.208288097381589E-001
2.162926095071452E+002	-3.208384716510775E-001
2.163026095068926E+002	-3.208251136541378E-001
2.163126095066400E+002	-3.207654517889029E-001
2.163226095063874E+002	-3.207854008674622E-001
2.163326095061348E+002	-3.207267689704896E-001
2.163426095058821E+002	-3.207193899154663E-001
2.163526095056295E+002	-3.207086902856827E-001
2.163626095053769E+002	-3.206539911031729E-001
2.163726095051243E+002	-3.206843984127046E-001
2.163826095048717E+002	-3.206245994567869E-001
2.163926095046190E+002	-3.206295484304427E-001
2.164026095043664E+002	-3.206201380491258E-001
2.164126095041138E+002	-3.205732029676440E-001
2.164226095038612E+002	-3.205893462896352E-001
2.164326095036085E+002	-3.205345201492311E-001
2.164426095033559E+002	-3.205282813310628E-001
2.164526095031033E+002	-3.205277657508849E-001
2.164626095028507E+002	-3.204781568050397E-001
2.164726095025981E+002	-3.204885971546174E-001
2.164826095023454E+002	-3.204207789897917E-001
2.164926095020928E+002	-3.204480129480362E-001
2.165026095018402E+002	-3.204360419511811E-001
2.165126095015876E+002	-3.203787940740597E-001
2.165226095013350E+002	-3.204069048166280E-001
2.165326095010823E+002	-3.203462266921999E-001
2.165426095008297E+002	-3.203476208448421E-001
2.165526095005771E+002	-3.203310954570771E-001
2.165626095003245E+002	-3.202868211269383E-001
2.165726095000718E+002	-3.203079402446747E-001
2.165826094998192E+002	-3.202605915069578E-001
2.165926094995666E+002	-3.202514386177062E-001
2.166026094993140E+002	-3.202415049076084E-001
2.166126094990614E+002	-3.201734536886232E-001
2.166226094988087E+002	-3.202040910720827E-001
2.166326094985561E+002	-3.201454514265065E-001
2.166426094983035E+002	-3.201384687423703E-001
2.166526094980509E+002	-3.201474905014039E-001
2.166626094977983E+002	-3.200793093442922E-001
2.166726094975456E+002	-3.201093238592154E-001
2.166826094972930E+002	-3.200505298376086E-001
2.166926094970404E+002	-3.200558978319172E-001
2.167026094967878E+002	-3.200472319126129E-001
2.167126094965352E+002	-3.199852776527403E-001
2.167226094962825E+002	-3.200112336874010E-001
2.167326094960299E+002	-3.199444353580478E-001
2.167426094957773E+002	-3.199621117115021E-001
2.167526094955247E+002	-3.199524545669556E-001
2.167626094952720E+002	-3.199181044101715E-001
2.167726094950194E+002	-3.199434304237365E-001
2.167826094947668E+002	-3.198655521869660E-001
2.167926094945142E+002	-3.198771429061891E-001
2.168026094942616E+002	-3.198557496070862E-001
2.168126094940089E+002	-3.198286640644072E-001
2.168226094937563E+002	-3.198444294929503E-001
2.168326094935037E+002	-3.197767370939260E-001
2.168426094932511E+002	-3.197874420881272E-001
2.168526094929985E+002	-3.197598248720173E-001
2.168626094927458E+002	-3.197056359052658E-001
2.168726094924932E+002	-3.197322231531143E-001
2.168826094922406E+002	-3.196738278865823E-001
2.168926094919880E+002	-3.196843850612641E-001
2.169026094917353E+002	-3.196518206596375E-001
2.169126094914827E+002	-3.196020752191544E-001
2.169226094912301E+002	-3.196195024251942E-001
2.169326094909775E+002	-3.195751047134399E-001
2.169426094907249E+002	-3.195701247453689E-001
2.169526094904722E+002	-3.195448154211049E-001
2.169626094902196E+002	-3.195082855224609E-001
2.169726094899670E+002	-3.195338839292526E-001
2.169826094897144E+002	-3.194836086034775E-001
2.169926094894618E+002	-3.194787734746938E-001
2.170026094892091E+002	-3.194696092605591E-001
2.170126094889565E+002	-3.194095748662953E-001
2.170226094887039E+002	-3.194360142946243E-001
2.170326094884513E+002	-3.193696194887163E-001
2.170426094881987E+002	-3.193820726871490E-001
2.170526094879460E+002	-3.193630051612852E-001
2.170626094876934E+002	-3.193245834112167E-001
2.170726094874408E+002	-3.193427556753163E-001
2.170826094871882E+002	-3.192783820629121E-001
2.170926094869355E+002	-3.192841058969500E-001
2.171026094866829E+002	-3.192664325237278E-001
2.171126094864303E+002	-3.192308241128922E-001
2.171226094861777E+002	-3.192432779073719E-001
2.171326094859251E+002	-3.191801667213441E-001
2.171426094856724E+002	-3.191972351074219E-001
2.171526094854198E+002	-3.191810524463654E-001
2.171626094851672E+002	-3.191360163688661E-001
2.171726094849146E+002	-3.191612124443055E-001
2.171826094846620E+002	-3.190930169820786E-001
2.171926094844093E+002	-3.191037207841874E-001
2.172026094841567E+002	-3.190911102294922E-001
2.172126094839041E+002	-3.190384531021118E-001
2.172226094836515E+002	-3.190632474422455E-001
2.172326094833988E+002	-3.190021866559984E-001
2.172426094831462E+002	-3.190053707361221E-001
2.172526094828936E+002	-3.189881813526152E-001
2.172626094826410E+002	-3.189516627788545E-001
2.172726094823884E+002	-3.189655292034148E-001
2.172826094821357E+002	-3.189059847593310E-001
2.172926094818831E+002	-3.189023149013519E-001
2.173026094816305E+002	-3.188975989818577E-001
2.173126094813779E+002	-3.188585358858108E-001
2.173226094811253E+002	-3.188628607988360E-001
2.173326094808726E+002	-3.188165420293808E-001
2.173426094806200E+002	-3.188224124908448E-001
2.173526094803674E+002	-3.187973469495775E-001
2.173626094801148E+002	-3.187548506259918E-001
2.173726094798621E+002	-3.187782514095305E-001
2.173826094796095E+002	-3.187174481153489E-001
2.173926094793569E+002	-3.187276196479796E-001
2.174026094791043E+002	-3.187150377035141E-001
2.174126094788517E+002	-3.186646366119386E-001
2.174226094785990E+002	-3.186787682771682E-001
2.174326094783464E+002	-3.186279892921449E-001
2.174426094780938E+002	-3.186087942123412E-001
2.174526094778412E+002	-3.186103177070616E-001
2.174626094775886E+002	-3.185591626167299E-001
2.174726094773359E+002	-3.185808002948765E-001
2.174826094770833E+002	-3.185293930768971E-001
2.174926094768307E+002	-3.185277611017228E-001
2.175026094765781E+002	-3.185180771350860E-001
2.175126094763255E+002	-3.184636318683625E-001
2.175226094760728E+002	-3.184870421886448E-001
2.175326094758202E+002	-3.184437692165378E-001
2.175426094755676E+002	-3.184478574991226E-001
2.175526094753150E+002	-3.184314322471620E-001
2.175626094750623E+002	-3.183736801147461E-001
2.175726094748097E+002	-3.183978420495990E-001
2.175826094745571E+002	-3.183413434028626E-001
2.175926094743045E+002	-3.183470696210862E-001
2.176026094740519E+002	-3.183386951684952E-001
2.176126094737992E+002	-3.182943987846376E-001
2.176226094735466E+002	-3.183161681890487E-001
2.176326094732940E+002	-3.182492488622670E-001
2.176426094730414E+002	-3.182561039924625E-001
2.176526094727888E+002	-3.182414746284485E-001
2.176626094725361E+002	-3.181899499893188E-001
2.176726094722835E+002	-3.182128614187243E-001
2.176826094720309E+002	-3.181664049625397E-001
2.176926094717783E+002	-3.181589156389242E-001
2.177026094715256E+002	-3.181405967473984E-001
2.177126094712730E+002	-3.180976003408436E-001
2.177226094710204E+002	-3.181285041570669E-001
2.177326094707678E+002	-3.180594205856324E-001
2.177426094705152E+002	-3.180751836299895E-001
2.177526094702625E+002	-3.180494898557663E-001
2.177626094700099E+002	-3.180119752883912E-001
2.177726094697573E+002	-3.180338358879098E-001
2.177826094695047E+002	-3.179745715856552E-001
2.177926094692521E+002	-3.179894483089445E-001
2.178026094689994E+002	-3.179830902814865E-001
2.178126094687468E+002	-3.179307830333711E-001
2.178226094684942E+002	-3.179386889934539E-001
2.178326094682416E+002	-3.178932672739029E-001
2.178426094679890E+002	-3.178848677873614E-001
2.178526094677363E+002	-3.178767210245135E-001
2.178626094674837E+002	-3.178315681219104E-001
2.178726094672311E+002	-3.178594183921812E-001
2.178826094669785E+002	-3.177969497442246E-001
2.178926094667258E+002	-3.177900922298431E-001
2.179026094664732E+002	-3.177907234430313E-001
2.179126094662206E+002	-3.177455395460129E-001
2.179226094659680E+002	-3.177559900283815E-001
2.179326094657154E+002	-3.177183234691621E-001
2.179426094654627E+002	-3.177050960063934E-001
2.179526094652101E+002	-3.177000057697295E-001
2.179626094649575E+002	-3.176459318399432E-001
2.179726094647049E+002	-3.176867610216143E-001
2.179826094644523E+002	-3.176199746131898E-001
2.179926094641996E+002	-3.176094049215319E-001
2.180026094639470E+002	-3.176122289896012E-001
2.180126094636944E+002	-3.175666618347168E-001
2.180226094634418E+002	-3.175819242000579E-001
2.180326094631891E+002	-3.175310522317887E-001
2.180426094629365E+002	-3.175160253047944E-001
2.180526094626839E+002	-3.175137305259705E-001
2.180626094624313E+002	-3.174578905105592E-001
2.180726094621787E+002	-3.174941480159763E-001
2.180826094619260E+002	-3.174413496255877E-001
2.180926094616734E+002	-3.174243050813681E-001
2.181026094614208E+002	-3.174320524930954E-001
2.181126094611682E+002	-3.173716354370117E-001
2.181226094609156E+002	-3.174059665203095E-001
2.181326094606629E+002	-3.173456805944442E-001
2.181426094604103E+002	-3.173382890224457E-001
2.181526094601577E+002	-3.173403120040894E-001
2.181626094599051E+002	-3.172918343544007E-001
2.181726094596524E+002	-3.173085212707520E-001
2.181826094593998E+002	-3.172639864683156E-001
2.181926094591472E+002	-3.172475761175155E-001
2.182026094588946E+002	-3.172464412450791E-001
2.182126094586420E+002	-3.171965557336813E-001
2.182226094583893E+002	-3.172228938341141E-001
2.182326094581367E+002	-3.171698373556140E-001
2.182426094578841E+002	-3.171661531925201E-001
2.182526094576315E+002	-3.171578907966615E-001
2.182626094573789E+002	-3.171099072694781E-001
2.182726094571262E+002	-3.171344757080079E-001
2.182826094568736E+002	-3.170862549543383E-001
2.182926094566210E+002	-3.170727550983430E-001
2.183026094563684E+002	-3.170657783746720E-001
2.183126094561158E+002	-3.170193195343018E-001
2.183226094558631E+002	-3.170386773347857E-001
2.183326094556105E+002	-3.169904613494874E-001
2.183426094553579E+002	-3.169666522741318E-001
2.183526094551053E+002	-3.169806385040284E-001
2.183626094548526E+002	-3.169329494237900E-001
2.183726094546000E+002	-3.169366347789766E-001
2.183826094543474E+002	-3.168970698118212E-001
2.183926094540948E+002	-3.169003665447239E-001
2.184026094538422E+002	-3.168913477659228E-001
2.184126094535895E+002	-3.168414592742921E-001
2.184226094533369E+002	-3.168586432933811E-001
2.184326094530843E+002	-3.168095350265503E-001
2.184426094528317E+002	-3.167974412441255E-001
2.184526094525791E+002	-3.168062067031858E-001
2.184626094523264E+002	-3.167576277256012E-001
2.184726094520738E+002	-3.167706137895584E-001
2.184826094518212E+002	-3.167306572198871E-001
2.184926094515686E+002	-3.167102938890457E-001
2.185026094513159E+002	-3.167176830768585E-001
2.185126094510633E+002	-3.166604101657868E-001
2.185226094508107E+002	-3.166913390159607E-001
2.185326094505581E+002	-3.166426193714140E-001
2.185426094503055E+002	-3.166356021165853E-001
2.185526094500528E+002	-3.166157597303391E-001
2.185626094498002E+002	-3.165532875061037E-001
2.185726094495476E+002	-3.165968036651612E-001
2.185826094492950E+002	-3.165501022338868E-001
2.185926094490424E+002	-3.165284729003905E-001
2.186026094487897E+002	-3.165333056449890E-001
2.186126094485371E+002	-3.164840596914296E-001
2.186226094482845E+002	-3.165031594038012E-001
2.186326094480319E+002	-3.164456737041474E-001
2.186426094477793E+002	-3.164437502622608E-001
2.186526094475266E+002	-3.164531594514847E-001
2.186626094472740E+002	-3.164100283384328E-001
2.186726094470214E+002	-3.164241653680802E-001
2.186826094467688E+002	-3.163796293735506E-001
2.186926094465161E+002	-3.163498592376710E-001
2.187026094462635E+002	-3.163585108518601E-001
2.187126094460109E+002	-3.163118118047716E-001
2.187226094457583E+002	-3.163316488265995E-001
2.187326094455057E+002	-3.162980675697327E-001
2.187426094452530E+002	-3.162784785032278E-001
2.187526094450004E+002	-3.162815237045289E-001
2.187626094447478E+002	-3.162215983867644E-001
2.187726094444952E+002	-3.162400484085084E-001
2.187826094442426E+002	-3.162146216630936E-001
2.187926094439899E+002	-3.161980754137041E-001
2.188026094437373E+002	-3.161917120218281E-001
2.188126094434847E+002	-3.161404508352286E-001
2.188226094432321E+002	-3.161573499441150E-001
2.188326094429794E+002	-3.161166560649873E-001
2.188426094427268E+002	-3.161058396101000E-001
2.188526094424742E+002	-3.161052107810978E-001
2.188626094422216E+002	-3.160674029588701E-001
2.188726094419690E+002	-3.160782164335251E-001
2.188826094417163E+002	-3.160342067480091E-001
2.188926094414637E+002	-3.160028964281087E-001
2.189026094412111E+002	-3.160270708799366E-001
2.189126094409585E+002	-3.159667587280273E-001
2.189226094407059E+002	-3.159800124168397E-001
2.189326094404532E+002	-3.159405612945556E-001
2.189426094402006E+002	-3.159284645318987E-001
2.189526094399480E+002	-3.159326708316801E-001
2.189626094396954E+002	-3.158799993991852E-001
2.189726094394427E+002	-3.159196978807449E-001
2.189826094391901E+002	-3.158738833665851E-001
2.189926094389375E+002	-3.158434695005417E-001
2.190026094386849E+002	-3.158513635396958E-001
2.190126094384323E+002	-3.158021527528767E-001
2.190226094381796E+002	-3.158017605543142E-001
2.190326094379270E+002	-3.157712173461915E-001
2.190426094376744E+002	-3.157693082094197E-001
2.190526094374218E+002	-3.157709598541261E-001
2.190626094371692E+002	-3.157119208574297E-001
2.190726094369165E+002	-3.157293498516083E-001
2.190826094366639E+002	-3.156995737552644E-001
2.190926094364113E+002	-3.156833094358444E-001
2.191026094361587E+002	-3.156712144613270E-001
2.191126094359061E+002	-3.156279534101492E-001
2.191226094356534E+002	-3.156525200605392E-001
2.191326094354008E+002	-3.156079721450804E-001
2.191426094351482E+002	-3.155938708782196E-001
2.191526094348956E+002	-3.155924469232563E-001
2.191626094346429E+002	-3.155441230535510E-001
2.191726094343903E+002	-3.155696940422059E-001
2.191826094341377E+002	-3.155330342054370E-001
2.191926094338851E+002	-3.155073565244675E-001
2.192026094336325E+002	-3.155061960220338E-001
2.192126094333798E+002	-3.154573369026186E-001
2.192226094331272E+002	-3.154871243238455E-001
2.192326094328746E+002	-3.154348152875900E-001
2.192426094326220E+002	-3.154182970523838E-001
2.192526094323694E+002	-3.154373717308046E-001
2.192626094321167E+002	-3.153798633813860E-001
2.192726094318641E+002	-3.153998553752899E-001
2.192826094316115E+002	-3.153695523738862E-001
2.192926094313589E+002	-3.153326755762103E-001
2.193026094311062E+002	-3.153603923320771E-001
2.193126094308536E+002	-3.152947372198107E-001
2.193226094306010E+002	-3.153179019689560E-001
2.193326094303484E+002	-3.152843099832535E-001
2.193426094300958E+002	-3.152535194158559E-001
2.193526094298431E+002	-3.152718591690062E-001
2.193626094295905E+002	-3.152101320028305E-001
2.193726094293379E+002	-3.152366054058073E-001
2.193826094290853E+002	-3.151922142505654E-001
2.193926094288327E+002	-3.151831585168843E-001
2.194026094285800E+002	-3.151897752285004E-001
2.194126094283274E+002	-3.151223433017729E-001
2.194226094280748E+002	-3.151542788743975E-001
2.194326094278222E+002	-3.151074659824371E-001
2.194426094275696E+002	-3.150869935750962E-001
2.194526094273169E+002	-3.151049083471298E-001
2.194626094270643E+002	-3.150536626577383E-001
2.194726094268117E+002	-3.150700634717941E-001
2.194826094265591E+002	-3.150280672311787E-001
2.194926094263064E+002	-3.150103908777240E-001
2.195026094260538E+002	-3.150255447626114E-001
2.195126094258012E+002	-3.149601310491565E-001
2.195226094255486E+002	-3.149767911434171E-001
2.195326094252960E+002	-3.149479407072073E-001
2.195426094250433E+002	-3.149208217859272E-001
2.195526094247907E+002	-3.149298459291459E-001
2.195626094245381E+002	-3.148694252967843E-001
2.195726094242855E+002	-3.149124109745025E-001
2.195826094240329E+002	-3.148555684089662E-001
2.195926094237802E+002	-3.148439747095111E-001
2.196026094235276E+002	-3.148610323667527E-001
2.196126094232750E+002	-3.148067015409469E-001
2.196226094230224E+002	-3.148271745443344E-001
2.196326094227697E+002	-3.147832840681080E-001
2.196426094225171E+002	-3.147584801912308E-001
2.196526094222645E+002	-3.147682791948321E-001
2.196626094220119E+002	-3.146975296735768E-001
2.196726094217593E+002	-3.147382682561877E-001
2.196826094215066E+002	-3.146885132789610E-001
2.196926094212540E+002	-3.146771711111072E-001
2.197026094210014E+002	-3.146943426132203E-001
2.197126094207488E+002	-3.146282047033315E-001
2.197226094204962E+002	-3.146452385187155E-001
2.197326094202435E+002	-3.146050345897673E-001
2.197426094199909E+002	-3.145997017621998E-001
2.197526094197383E+002	-3.146072000265123E-001
2.197626094194857E+002	-3.145554345846177E-001
2.197726094192330E+002	-3.145759105682373E-001
2.197826094189804E+002	-3.145385068655014E-001
2.197926094187278E+002	-3.145074582099914E-001
2.198026094184752E+002	-3.145210742950439E-001
2.198126094182226E+002	-3.144678997993471E-001
2.198226094179699E+002	-3.144920772314072E-001
2.198326094177173E+002	-3.144676476716999E-001
2.198426094174647E+002	-3.144462662935261E-001
2.198526094172121E+002	-3.144490647315981E-001
2.198626094169595E+002	-3.143798381090166E-001
2.198726094167068E+002	-3.144114029407501E-001
2.198826094164542E+002	-3.143785876035691E-001
2.198926094162016E+002	-3.143578410148624E-001
2.199026094159490E+002	-3.143681299686432E-001
2.199126094156964E+002	-3.143120330572131E-001
2.199226094154437E+002	-3.143261635303498E-001
2.199326094151911E+002	-3.142939525842666E-001
2.199426094149385E+002	-3.142725920677183E-001
2.199526094146859E+002	-3.143003243207936E-001
2.199626094144332E+002	-3.142306125164041E-001
2.199726094141806E+002	-3.142522341012954E-001
2.199826094139280E+002	-3.142203152179719E-001
2.199926094136754E+002	-3.141912841796874E-001
2.200026094134228E+002	-3.142138141393661E-001
2.200126094131701E+002	-3.141380023956297E-001
2.200226094129175E+002	-3.141736102104187E-001
2.200326094126649E+002	-3.141461402177814E-001
2.200426094124123E+002	-3.141185265779498E-001
2.200526094121597E+002	-3.141295915842056E-001
2.200626094119070E+002	-3.140707957744597E-001
2.200726094116544E+002	-3.140914106369019E-001
2.200826094114018E+002	-3.140620326995849E-001
2.200926094111492E+002	-3.140375965833666E-001
2.201026094108965E+002	-3.140467655658723E-001
2.201126094106439E+002	-3.139971458911897E-001
2.201226094103913E+002	-3.140194177627564E-001
2.201326094101387E+002	-3.139804613590240E-001
2.201426094098861E+002	-3.139619147777566E-001
2.201526094096334E+002	-3.139669901132583E-001
2.201626094093808E+002	-3.139236205816274E-001
2.201726094091282E+002	-3.139532488584519E-001
2.201826094088756E+002	-3.139097309112557E-001
2.201926094086230E+002	-3.138893908262252E-001
2.202026094083703E+002	-3.138898909091949E-001
2.202126094081177E+002	-3.138352030515671E-001
2.202226094078651E+002	-3.138643240928649E-001
2.202326094076125E+002	-3.138187867403031E-001
2.202426094073599E+002	-3.138019728660584E-001
2.202526094071072E+002	-3.138079726696015E-001
2.202626094068546E+002	-3.137593626976014E-001
2.202726094066020E+002	-3.137751430273061E-001
2.202826094063494E+002	-3.137476533651355E-001
2.202926094060967E+002	-3.137129318714140E-001
2.203026094058441E+002	-3.137362009286880E-001
2.203126094055915E+002	-3.136793130636217E-001
2.203226094053389E+002	-3.136976659297943E-001
2.203326094050863E+002	-3.136601185798644E-001
2.203426094048336E+002	-3.136391258239755E-001
2.203526094045810E+002	-3.136580979824064E-001
2.203626094043284E+002	-3.135953509807587E-001
2.203726094040758E+002	-3.136248683929441E-001
2.203826094038232E+002	-3.135856980085373E-001
2.203926094035705E+002	-3.135648363828659E-001
2.204026094033179E+002	-3.135774189233782E-001
2.204126094030653E+002	-3.135090839862822E-001
2.204226094028127E+002	-3.135491681098936E-001
2.204326094025600E+002	-3.135085946321490E-001
2.204426094023074E+002	-3.134887534379959E-001
2.204526094020548E+002	-3.134977751970296E-001
2.204626094018022E+002	-3.134364402294167E-001
2.204726094015496E+002	-3.134669888019563E-001
2.204826094012969E+002	-3.134289407730102E-001
2.204926094010443E+002	-3.134140592813495E-001
2.205026094007917E+002	-3.134311223030091E-001
2.205126094005391E+002	-3.133636742830277E-001
2.205226094002865E+002	-3.133840495347981E-001
2.205326094000338E+002	-3.133509451150894E-001
2.205426093997812E+002	-3.133253842592243E-001
2.205526093995286E+002	-3.133456110954285E-001
2.205626093992760E+002	-3.132803392410279E-001
2.205726093990233E+002	-3.133166158199310E-001
2.205826093987707E+002	-3.132621365785598E-001
2.205926093985181E+002	-3.132584625482564E-001
2.206026093982655E+002	-3.132501852512359E-001
2.206126093980129E+002	-3.132158231735229E-001
2.206226093977602E+002	-3.132283020019533E-001
2.206326093975076E+002	-3.131905281543732E-001
2.206426093972550E+002	-3.131940728425979E-001
2.206526093970024E+002	-3.131906431913376E-001
2.206626093967498E+002	-3.131318765878683E-001
2.206726093964971E+002	-3.131617605686188E-001
2.206826093962445E+002	-3.131164669990540E-001
2.206926093959919E+002	-3.131145626306537E-001
2.207026093957393E+002	-3.131084454059601E-001
2.207126093954867E+002	-3.130637979507447E-001
2.207226093952340E+002	-3.130794507265091E-001
2.207326093949814E+002	-3.130528682470324E-001
2.207426093947288E+002	-3.130178755521774E-001
2.207526093944762E+002	-3.130328983068467E-001
2.207626093942235E+002	-3.129807150363921E-001
2.207726093939709E+002	-3.130075579881670E-001
2.207826093937183E+002	-3.129635375738147E-001
2.207926093934657E+002	-3.129469984769826E-001
2.208026093932131E+002	-3.129634261131287E-001
2.208126093929604E+002	-3.128973853588104E-001
2.208226093927078E+002	-3.129313635826110E-001
2.208326093924552E+002	-3.128875869512564E-001
2.208426093922026E+002	-3.128677272796632E-001
2.208526093919500E+002	-3.128877353668211E-001
2.208626093916973E+002	-3.128196334838866E-001
2.208726093914447E+002	-3.128557753562928E-001
2.208826093911921E+002	-3.128157031536101E-001
2.208926093909395E+002	-3.127991652488706E-001
2.209026093906868E+002	-3.128005480766305E-001
2.209126093904342E+002	-3.127530890703207E-001
2.209226093901816E+002	-3.127771407365803E-001
2.209326093899290E+002	-3.127441942691807E-001
2.209426093896764E+002	-3.127277845144274E-001
2.209526093894237E+002	-3.127374708652497E-001
2.209626093891711E+002	-3.126771497726439E-001
2.209726093889185E+002	-3.127020859718324E-001
2.209826093886659E+002	-3.126551425457009E-001
2.209926093884133E+002	-3.126514559984207E-001
2.210026093881606E+002	-3.126519548892976E-001
2.210126093879080E+002	-3.125985252857209E-001
2.210226093876554E+002	-3.126351594924928E-001
2.210326093874028E+002	-3.125815987586975E-001
2.210426093871502E+002	-3.125587195158008E-001
2.210526093868975E+002	-3.125730752944946E-001
2.210626093866449E+002	-3.125242090225218E-001
2.210726093863923E+002	-3.125612407922747E-001
2.210826093861397E+002	-3.125090897083282E-001
2.210926093858870E+002	-3.124974918365480E-001
2.211026093856344E+002	-3.124908828735351E-001
2.211126093853818E+002	-3.124443233013157E-001
2.211226093851292E+002	-3.124833780527121E-001
2.211326093848766E+002	-3.124363195896147E-001
2.211426093846239E+002	-3.124188828468322E-001
2.211526093843713E+002	-3.124322271347046E-001
2.211626093841187E+002	-3.123841381072996E-001
2.211726093838661E+002	-3.124094617366791E-001
2.211826093836135E+002	-3.123626440763474E-001
2.211926093833608E+002	-3.123524695634847E-001
2.212026093831082E+002	-3.123534870147706E-001
2.212126093828556E+002	-3.123069185018545E-001
2.212226093826030E+002	-3.123250985145569E-001
2.212326093823503E+002	-3.122959703207018E-001
2.212426093820977E+002	-3.122612506151201E-001
2.212526093818451E+002	-3.122961133718496E-001
2.212626093815925E+002	-3.122248607873921E-001
2.212726093813399E+002	-3.122600895166397E-001
2.212826093810872E+002	-3.122183668613434E-001
2.212926093808346E+002	-3.121968573331833E-001
2.213026093805820E+002	-3.122066587209702E-001
2.213126093803294E+002	-3.121558988094331E-001
2.213226093800768E+002	-3.121768891811372E-001
2.213326093798241E+002	-3.121536022424700E-001
2.213426093795715E+002	-3.121312171220785E-001
2.213526093793189E+002	-3.121384680271149E-001
2.213626093790663E+002	-3.120866739749908E-001
2.213726093788137E+002	-3.121101009845733E-001
2.213826093785610E+002	-3.120788115262991E-001
2.213926093783084E+002	-3.120560127496725E-001
2.214026093780558E+002	-3.120608597993852E-001
2.214126093778032E+002	-3.120168429613114E-001
2.214226093775505E+002	-3.120328533649444E-001
2.214326093772979E+002	-3.119985228776931E-001
2.214426093770453E+002	-3.119763678312304E-001
2.214526093767927E+002	-3.119840079545977E-001
2.214626093765401E+002	-3.119426697492600E-001
2.214726093762874E+002	-3.119600999355316E-001
2.214826093760348E+002	-3.119273871183399E-001
2.214926093757822E+002	-3.119049876928335E-001
2.215026093755296E+002	-3.119206434488296E-001
2.215126093752770E+002	-3.118710452318196E-001
2.215226093750243E+002	-3.118955785036087E-001
