C:\EC-Lab Development Package\Examples\Python\channel 2 data for poster_trial_3_02_CA_C02.mpr
time/s	<I>/mA
1.092618048039731E+002	-2.859183835983277E-001
1.093018048029626E+002	-2.856348454952240E-001
1.093418048019521E+002	-2.854329687356949E-001
1.093818048009416E+002	-2.852801072597504E-001
1.094218047999311E+002	-2.851375919580460E-001
1.094618047989206E+002	-2.850479805469512E-001
1.095018047979102E+002	-2.849429869651794E-001
1.095418047968997E+002	-2.848706847429275E-001
1.095818047958892E+002	-2.848170936107639E-001
1.096218047948787E+002	-2.847603291273118E-001
1.096618047938682E+002	-2.847241967916494E-001
1.097018047928577E+002	-2.846624612808228E-001
1.097418047918472E+002	-2.846531903743743E-001
1.097818047908368E+002	-2.846127241849903E-001
1.098218047898263E+002	-2.846016281843186E-001
1.098618047888158E+002	-2.845733845233918E-001
1.099018047878053E+002	-2.845450133085254E-001
1.099418047867948E+002	-2.845536518096923E-001
1.099816047857894E+002	2.618740215897558E-002
1.100216047847789E+002	1.869640544056891E-002
1.100616047837684E+002	1.450507357716560E-002
1.101238047821971E+002	1.052944734692574E-002
1.101638047811866E+002	9.424605388194323E-003
1.102038047801761E+002	8.559934962540858E-003
1.102438047791657E+002	7.950070947408683E-003
1.102838047781552E+002	7.538574067875725E-003
1.103238047771447E+002	7.249320112168778E-003
1.103638047761342E+002	7.029115436598649E-003
1.104038047751237E+002	6.886702692136162E-003
1.104438047741132E+002	6.758096981793645E-003
1.105018047726480E+002	-2.983145964145661E-001
1.105418047716375E+002	-2.928234112262724E-001
1.105818047706271E+002	-2.899838411808013E-001
1.106218047696166E+002	-2.883238422870638E-001
1.106618047686061E+002	-2.873503249883652E-001
1.107018047675956E+002	-2.867066007852555E-001
1.107418047665851E+002	-2.862658423185351E-001
1.107818047655746E+002	-2.859690433740618E-001
1.108218047645641E+002	-2.856941473484040E-001
1.108618047635537E+002	-2.855448484420777E-001
1.109018047625432E+002	-2.853923815488821E-001
1.109418047615327E+002	-2.852784699201584E-001
1.109818047605222E+002	-2.851892393827439E-001
1.110218047595117E+002	-2.850937896966936E-001
1.110618047585012E+002	-2.850398409366608E-001
1.111018047574908E+002	-2.849641090631487E-001
1.111418047564803E+002	-2.849329447746276E-001
1.111818047554698E+002	-2.848921954631809E-001
1.112218047544593E+002	-2.848425567150117E-001
1.112618047534488E+002	-2.848200184106827E-001
1.113018047524383E+002	-2.847702741622928E-001
1.113418047514278E+002	-2.847437828779222E-001
1.113818047504174E+002	-2.847169351577759E-001
1.114218047494069E+002	-2.846851325035096E-001
1.114614047484065E+002	-2.846850547939548E-001
1.115016047473910E+002	2.171403467655175E-002
1.115416047463805E+002	1.619805045425891E-002
1.115816047453700E+002	1.291925948113203E-002
1.116438047437987E+002	9.787032436579465E-003
1.116838047427882E+002	8.693198375403888E-003
1.117238047417777E+002	7.945438828319312E-003
1.117638047407672E+002	7.415504464879624E-003
1.118038047397567E+002	7.058537052944302E-003
1.118438047387463E+002	6.787951318547120E-003
1.118838047377358E+002	6.598784653469914E-003
1.119238047367253E+002	6.462403498589994E-003
1.119614047357754E+002	6.342739871654068E-003
1.120218047342496E+002	-2.954472845792773E-001
1.120618047332391E+002	-2.915149354934692E-001
1.121018047322286E+002	-2.893588292598723E-001
1.121418047312181E+002	-2.880733859539033E-001
1.121818047302077E+002	-2.872836363315581E-001
1.122218047291972E+002	-2.867407149076464E-001
1.122618047281867E+002	-2.863478100299834E-001
1.123018047271762E+002	-2.860655277967457E-001
1.123418047261657E+002	-2.858352696895599E-001
1.123818047251552E+002	-2.856613159179688E-001
1.124218047241447E+002	-2.855136615037921E-001
1.124618047231343E+002	-2.854152858257297E-001
1.125018047221238E+002	-2.852998399734497E-001
1.125418047211133E+002	-2.852164751291277E-001
1.125818047201028E+002	-2.851531183719636E-001
1.126218047190923E+002	-2.850922703742982E-001
1.126618047180818E+002	-2.850459551811217E-001
1.127018047170714E+002	-2.849680572748188E-001
1.127418047160609E+002	-2.849368739128113E-001
1.127818047150504E+002	-2.848888993263246E-001
1.128218047140399E+002	-2.848490405082704E-001
1.128618047130294E+002	-2.848225623369220E-001
1.129018047120189E+002	-2.847939455509185E-001
1.129418047110084E+002	-2.847720444202424E-001
1.129816047100030E+002	2.605325657874347E-002
1.130216047089925E+002	1.848538771271706E-002
1.130616047079820E+002	1.421680120751262E-002
1.131238047064107E+002	1.011777203530073E-002
1.131638047054003E+002	8.953896127641206E-003
1.132038047043898E+002	8.030764553695918E-003
1.132438047033793E+002	7.374349748715744E-003
1.132838047023688E+002	6.918503949418661E-003
1.133238047013583E+002	6.601393166929485E-003
1.133638047003478E+002	6.351257776841514E-003
1.134038046993373E+002	6.187427612021540E-003
1.134438046983269E+002	6.047228993847950E-003
1.135018046968617E+002	-2.990994817018509E-001
1.135418046958512E+002	-2.935289078950887E-001
1.135818046948407E+002	-2.906039327383043E-001
1.136218046938302E+002	-2.889313054084779E-001
1.136618046928197E+002	-2.879012817144394E-001
1.137018046918092E+002	-2.872144204378131E-001
1.137418046907987E+002	-2.867502611875534E-001
1.137818046897883E+002	-2.863993656635284E-001
1.138218046887778E+002	-2.861130028963093E-001
1.138618046877673E+002	-2.859129327535629E-001
1.139018046867568E+002	-2.857342439889914E-001
1.139418046857463E+002	-2.856002140045166E-001
1.139818046847358E+002	-2.854916501045226E-001
1.140218046837254E+002	-2.853750592470169E-001
1.140618046827149E+002	-2.853044337034225E-001
1.141018046817044E+002	-2.852116572856902E-001
1.141418046806939E+002	-2.851470047235494E-001
1.141818046796834E+002	-2.850978672504425E-001
1.142218046786729E+002	-2.850216287374501E-001
1.142618046776624E+002	-2.849898248910909E-001
1.143018046766520E+002	-2.849460309743881E-001
1.143418046756415E+002	-2.848928272724152E-001
1.143818046746310E+002	-2.848937207460404E-001
1.144218046736205E+002	-2.848412752151490E-001
1.144614046726201E+002	-2.848221367845933E-001
1.145016046716046E+002	2.158968772739167E-002
1.145416046705941E+002	1.601019663736222E-002
1.145816046695836E+002	1.262118786573407E-002
1.146438046680123E+002	9.398174285888669E-003
1.146838046670018E+002	8.244491927325723E-003
1.147238046659913E+002	7.452727099880568E-003
1.147638046649809E+002	6.878647264093166E-003
1.148038046639704E+002	6.489852964878081E-003
1.148438046629599E+002	6.183011932298541E-003
1.148838046619494E+002	5.968571892008168E-003
1.149238046609389E+002	5.818129284307347E-003
1.149614046599891E+002	5.682529134087649E-003
1.150218046584632E+002	-2.961385005712511E-001
1.150618046574527E+002	-2.921453130245208E-001
1.151018046564423E+002	-2.899446487426758E-001
1.151418046554318E+002	-2.885845047235489E-001
1.151818046544213E+002	-2.877340638637542E-001
1.152218046534108E+002	-2.871264588832854E-001
1.152618046524003E+002	-2.867081236839293E-001
1.153018046513898E+002	-2.863847255706791E-001
1.153418046503793E+002	-2.861320734024049E-001
1.153818046493689E+002	-2.859466439485550E-001
1.154218046483584E+002	-2.857665455341338E-001
1.154618046473479E+002	-2.856322914361957E-001
1.155018046463374E+002	-2.855295759439471E-001
1.155418046453269E+002	-2.854261076450348E-001
1.155818046443164E+002	-2.853531819581986E-001
1.156218046433060E+002	-2.852537840604787E-001
1.156618046422955E+002	-2.852084696292878E-001
1.157018046412850E+002	-2.851389676332474E-001
1.157418046402745E+002	-2.850826084613800E-001
1.157818046392640E+002	-2.850542098283768E-001
1.158218046382535E+002	-2.849845910072326E-001
1.158618046372430E+002	-2.849684453010557E-001
1.159018046362326E+002	-2.849232542514801E-001
1.159418046352221E+002	-2.848841935396198E-001
1.159816046342166E+002	2.600565712898970E-002
1.160216046332062E+002	1.835544399917126E-002
1.160616046321957E+002	1.403098346665502E-002
1.161238046306244E+002	9.838445112109184E-003
1.161638046296139E+002	8.603049479424953E-003
1.162038046286034E+002	7.632998498156657E-003
1.162438046275929E+002	6.940811797976496E-003
1.162838046265824E+002	6.447222270071495E-003
1.163238046255719E+002	6.098907897248864E-003
1.163638046245615E+002	5.818777866661545E-003
1.164038046235510E+002	5.631023878231639E-003
1.164438046225405E+002	5.478442935273053E-003
1.165018046210753E+002	-2.997533977031708E-001
1.165418046200648E+002	-2.941027575731278E-001
1.165818046190543E+002	-2.911463665962220E-001
1.166218046180438E+002	-2.894045084714891E-001
1.166618046170333E+002	-2.883075392246255E-001
1.167018046160229E+002	-2.875823402404785E-001
1.167418046150124E+002	-2.870663964748383E-001
1.167818046140019E+002	-2.866928517818454E-001
1.168218046129914E+002	-2.863732558488846E-001
1.168618046119809E+002	-2.861603504419327E-001
1.169018046109704E+002	-2.859811425209049E-001
1.169418046099599E+002	-2.858101975917817E-001
1.169818046089495E+002	-2.856889420747759E-001
1.170218046079390E+002	-2.855762934684751E-001
1.170618046069285E+002	-2.854771548509603E-001
1.171018046059180E+002	-2.853899538517002E-001
1.171418046049075E+002	-2.853127139806747E-001
1.171818046038970E+002	-2.852629435062408E-001
1.172218046028866E+002	-2.851712989807129E-001
1.172618046018761E+002	-2.851379781961443E-001
1.173018046008656E+002	-2.850823354721070E-001
1.173418045998551E+002	-2.850322043895730E-001
1.173818045988446E+002	-2.850028026103972E-001
1.174218045978341E+002	-2.849492126703262E-001
1.174614045968337E+002	-2.849332429468636E-001
1.175016045958182E+002	2.152019880712033E-002
1.175416045948077E+002	1.587159547954798E-002
1.175816045937972E+002	1.241538789123296E-002
1.176438045922259E+002	9.127703234553336E-003
1.176838045912154E+002	7.924975780770182E-003
1.177238045902050E+002	7.098241336643690E-003
1.177638045891945E+002	6.493581812828782E-003
1.178038045881840E+002	6.067093852907421E-003
1.178438045871735E+002	5.747870784252873E-003
1.178838045861630E+002	5.501336595043538E-003
1.179238045851525E+002	5.338651360943913E-003
1.179614045842027E+002	5.190531747709764E-003
1.180218045826769E+002	-2.966936463117604E-001
1.180618045816664E+002	-2.926411646604538E-001
1.181018045806559E+002	-2.903670591115954E-001
1.181418045796454E+002	-2.889776289463044E-001
1.181818045786349E+002	-2.880813789367676E-001
1.182218045776244E+002	-2.874327987432483E-001
1.182618045766139E+002	-2.869767916202544E-001
1.183018045756035E+002	-2.866512149572378E-001
1.183418045745930E+002	-2.863565921783451E-001
1.183818045735825E+002	-2.861661922931671E-001
1.184218045725720E+002	-2.859796226024631E-001
1.184618045715615E+002	-2.858331137895589E-001
1.185018045705510E+002	-2.857046937942513E-001
1.185418045695405E+002	-2.855952650308611E-001
1.185818045685301E+002	-2.855136764049528E-001
1.186218045675196E+002	-2.854171949625020E-001
1.186618045665091E+002	-2.853408426046373E-001
1.187018045654986E+002	-2.852840667963030E-001
1.187418045644881E+002	-2.852108788490295E-001
1.187818045634776E+002	-2.851706701517109E-001
1.188218045624672E+002	-2.851043641567230E-001
1.188618045614567E+002	-2.850557297468186E-001
1.189018045604462E+002	-2.850269663333893E-001
1.189418045594357E+002	-2.849924832582476E-001
1.189816045584303E+002	2.599000360816717E-002
1.190216045574198E+002	1.825795315206051E-002
1.190616045564093E+002	1.389123890548943E-002
1.191238045548380E+002	9.607473388314247E-003
1.191638045538275E+002	8.352646697312588E-003
1.192038045528170E+002	7.338616251945485E-003
1.192438045518065E+002	6.621741475537415E-003
1.192838045507960E+002	6.093384772539137E-003
1.193238045497856E+002	5.725651532411575E-003
1.193638045487751E+002	5.435239626094691E-003
1.194038045477646E+002	5.224527651444072E-003
1.194438045467541E+002	5.065864194184547E-003
1.195018045452889E+002	-3.002226716279983E-001
1.195418045442784E+002	-2.945482218265534E-001
1.195818045432679E+002	-2.915196430683136E-001
1.196218045422575E+002	-2.897382307052614E-001
1.196618045412470E+002	-2.886114704608918E-001
1.197018045402365E+002	-2.878348547220230E-001
1.197418045392260E+002	-2.872980463504793E-001
1.197818045382155E+002	-2.868987566232684E-001
1.198218045372050E+002	-2.865947276353840E-001
1.198618045361945E+002	-2.863360995054247E-001
1.199018045351841E+002	-2.861343836784371E-001
1.199418045341736E+002	-2.859513515233996E-001
1.199818045331631E+002	-2.858194988965989E-001
1.200218045321526E+002	-2.856903165578846E-001
1.200618045311421E+002	-2.855900275707244E-001
1.201018045301316E+002	-2.855130159854888E-001
1.201418045291211E+002	-2.854090583324433E-001
1.201818045281107E+002	-2.853490942716603E-001
1.202218045271002E+002	-2.852857196331025E-001
1.202618045260897E+002	-2.852275681495666E-001
1.203018045250792E+002	-2.851746296882638E-001
1.203418045240687E+002	-2.851230818033218E-001
1.203818045230582E+002	-2.850856530666350E-001
1.204218045220478E+002	-2.850430268049244E-001
1.204614045210474E+002	-2.850028611719613E-001
1.205016045200318E+002	2.148087073117494E-002
1.205416045190213E+002	1.579103292897341E-002
1.205816045180109E+002	1.229562565684320E-002
1.206438045164396E+002	8.926981296390288E-003
1.206838045154291E+002	7.681088699027880E-003
1.207238045144186E+002	6.824270524084575E-003
1.207638045134081E+002	6.198244225233792E-003
1.208038045123976E+002	5.745198484510182E-003
1.208438045113871E+002	5.414878474548459E-003
1.208838045103766E+002	5.149089908227308E-003
1.209238045093662E+002	4.970574714243413E-003
1.209614045084163E+002	4.822308503973638E-003
1.210218045068905E+002	-2.970864123106005E-001
1.210618045058800E+002	-2.929879778623583E-001
1.211018045048695E+002	-2.906792777776718E-001
1.211418045038590E+002	-2.892384207248688E-001
1.211818045028485E+002	-2.883148169517518E-001
1.212218045018381E+002	-2.876597386598587E-001
1.212618045008276E+002	-2.871839934587483E-001
1.213018044998171E+002	-2.868401080369951E-001
1.213418044988066E+002	-2.865243494510654E-001
1.213818044977961E+002	-2.863119167089465E-001
1.214218044967856E+002	-2.861103165149688E-001
1.214618044957751E+002	-2.859602665901182E-001
1.215018044947647E+002	-2.858257246017457E-001
1.215418044937542E+002	-2.856931298971181E-001
1.215818044927437E+002	-2.856073337793354E-001
1.216218044917332E+002	-2.855125164985655E-001
1.216618044907227E+002	-2.854468619823454E-001
1.217018044897122E+002	-2.853689736127856E-001
1.217418044887017E+002	-2.852964079380036E-001
1.217818044876913E+002	-2.852462553977966E-001
1.218218044866808E+002	-2.851833993196488E-001
1.218618044856703E+002	-2.851419126987458E-001
1.219018044846598E+002	-2.851086866855621E-001
1.219418044836493E+002	-2.850619846582413E-001
1.219816044826439E+002	2.598529461771248E-002
1.220216044816334E+002	1.821862541139126E-002
1.220616044806229E+002	1.379922021180392E-002
1.221238044790516E+002	9.449039585888386E-003
1.221638044780411E+002	8.147649522870778E-003
1.222038044770306E+002	7.097324682399625E-003
1.222438044760202E+002	6.361871082335709E-003
1.222838044750097E+002	5.808024825528252E-003
1.223238044739992E+002	5.421915771439662E-003
1.223638044729887E+002	5.122098969295621E-003
1.224038044719782E+002	4.892909796908498E-003
1.224438044709677E+002	4.732108628377318E-003
1.225018044695025E+002	-3.006424039602280E-001
1.225418044684920E+002	-2.948993515968321E-001
1.225818044674816E+002	-2.918416565656662E-001
1.226218044664711E+002	-2.899987357854847E-001
1.226618044654606E+002	-2.888438767194748E-001
1.227018044644501E+002	-2.880718505382536E-001
1.227418044634396E+002	-2.874863994121553E-001
1.227818044624291E+002	-2.870868802070619E-001
1.228218044614187E+002	-2.867441445589067E-001
1.228618044604082E+002	-2.864925235509874E-001
1.229018044593977E+002	-2.862933528423310E-001
1.229418044583872E+002	-2.861145383119585E-001
1.229818044573767E+002	-2.859708356857300E-001
1.230218044563662E+002	-2.858369356393814E-001
1.230618044553557E+002	-2.857218742370606E-001
1.231018044543453E+002	-2.856367582082751E-001
1.231418044533348E+002	-2.855365818738940E-001
1.231818044523243E+002	-2.854598486423492E-001
1.232218044513138E+002	-2.853898388147355E-001
1.232618044503033E+002	-2.853250563144685E-001
1.233018044492928E+002	-2.852799916267394E-001
1.233418044482823E+002	-2.852248835563660E-001
1.233818044472719E+002	-2.851608681678772E-001
1.234218044462614E+002	-2.851247161626818E-001
1.234614044452610E+002	-2.850810637076697E-001
1.235016044442455E+002	2.146190769970417E-002
1.235416044432350E+002	1.571975994855165E-002
1.235816044422245E+002	1.218413429334758E-002
1.236438044406532E+002	8.765632379800076E-003
1.236838044396427E+002	7.486895527690648E-003
1.237238044386322E+002	6.603009654209013E-003
1.237638044376217E+002	5.953937070444226E-003
1.238038044366112E+002	5.483405906707040E-003
1.238438044356008E+002	5.135002825409171E-003
1.238838044345903E+002	4.859518129378557E-003
1.239238044335798E+002	4.667042270302773E-003
1.239614044326299E+002	4.514933183887286E-003
1.240218044311041E+002	-2.974418950080873E-001
1.240618044300936E+002	-2.932870745658875E-001
1.241018044290831E+002	-2.909336912631990E-001
1.241418044280726E+002	-2.894677585363388E-001
1.241818044270622E+002	-2.885151416063314E-001
1.242218044260517E+002	-2.878311806917195E-001
1.242618044250412E+002	-2.873302310705190E-001
1.243018044240307E+002	-2.869594943523408E-001
1.243418044230202E+002	-2.866725993156432E-001
1.243818044220097E+002	-2.864389479160310E-001
1.244218044209993E+002	-2.862303555011749E-001
1.244618044199888E+002	-2.860745525360107E-001
1.245018044189783E+002	-2.859191590547562E-001
1.245418044179678E+002	-2.858052474260333E-001
1.245818044169573E+002	-2.856938886642455E-001
1.246218044159468E+002	-2.856116837263110E-001
1.246618044149363E+002	-2.855117708444599E-001
1.247018044139259E+002	-2.854459565877915E-001
1.247418044129154E+002	-2.853673064708711E-001
1.247818044119049E+002	-2.853157567977904E-001
1.248218044108944E+002	-2.852557986974720E-001
1.248618044098839E+002	-2.852095001935964E-001
1.249018044088734E+002	-2.851547527313234E-001
1.249418044078629E+002	-2.851043683290482E-001
1.249816044068575E+002	2.599318392574790E-002
1.250216044058470E+002	1.818578880280256E-002
1.250616044048365E+002	1.371471187099813E-002
1.251238044032652E+002	9.305239655077457E-003
1.251638044022548E+002	7.995768263936040E-003
1.252038044012443E+002	6.913719056174134E-003
1.252438044002338E+002	6.157114915549738E-003
1.252838043992233E+002	5.579408537596461E-003
1.253238043982128E+002	5.181375229731194E-003
1.253638043972023E+002	4.868705719709397E-003
1.254038043961918E+002	4.624614976346492E-003
1.254438043951814E+002	4.456827323883771E-003
1.255018043937162E+002	-3.009361565113071E-001
1.255418043927057E+002	-2.951654809713363E-001
1.255818043916952E+002	-2.920530647039419E-001
1.256218043906847E+002	-2.902072310447696E-001
1.256618043896742E+002	-2.890093320608139E-001
1.257018043886637E+002	-2.882030606269836E-001
1.257418043876532E+002	-2.876108521223073E-001
1.257818043866428E+002	-2.871783947944642E-001
1.258218043856323E+002	-2.868539667129517E-001
1.258618043846218E+002	-2.865748667716981E-001
1.259018043836113E+002	-2.863668864965438E-001
1.259418043826008E+002	-2.861632782220846E-001
1.259818043815903E+002	-2.860263317823410E-001
1.260218043805799E+002	-2.858860784769058E-001
1.260618043795694E+002	-2.857512742280965E-001
1.261018043785589E+002	-2.856699502468110E-001
1.261418043775484E+002	-2.855649548769001E-001
1.261818043765379E+002	-2.854829818010334E-001
1.262218043755274E+002	-2.854147857427597E-001
1.262618043745169E+002	-2.853298741579060E-001
1.263018043735065E+002	-2.852887600660328E-001
1.263418043724960E+002	-2.852237522602081E-001
1.263818043714855E+002	-2.851746296882638E-001
1.264218043704750E+002	-2.851437044143676E-001
1.264614043694746E+002	-2.850708706925316E-001
1.265016043684591E+002	2.145668946206564E-002
1.265416043674486E+002	1.566452374681829E-002
1.265816043664381E+002	1.210624350234866E-002
1.266438043648668E+002	8.635996747761963E-003
1.266838043638563E+002	7.334161866456274E-003
1.267238043628458E+002	6.421376131474969E-003
1.267638043618354E+002	5.755111798644047E-003
1.268038043608249E+002	5.260121561586856E-003
1.268438043598144E+002	4.910726156085728E-003
1.268838043588039E+002	4.614447159692642E-003
1.269238043577934E+002	4.411243954673405E-003
1.270318043550651E+002	-2.965349531173707E-001
1.270718043540546E+002	-2.928644132614135E-001
1.271118043530441E+002	-2.907016652822501E-001
1.271518043520337E+002	-2.893602198362353E-001
1.271918043510232E+002	-2.884379923343658E-001
1.272318043500127E+002	-2.878035557270051E-001
1.272718043490022E+002	-2.873367059230805E-001
1.273118043479917E+002	-2.869690424203872E-001
1.273518043469812E+002	-2.866699486970905E-001
1.273918043459707E+002	-2.864370393753051E-001
1.274318043449603E+002	-2.862407898902892E-001
1.274718043439498E+002	-2.860651373863221E-001
1.275118043429393E+002	-2.859209537506104E-001
1.275518043419288E+002	-2.858043599128723E-001
1.275918043409183E+002	-2.856992280483244E-001
1.276318043399078E+002	-2.855994391441345E-001
1.276718043388973E+002	-2.855182498693472E-001
1.277118043378869E+002	-2.854326111078263E-001
1.277518043368764E+002	-2.853702372312545E-001
1.277918043358659E+002	-2.853002262115478E-001
1.278318043348554E+002	-2.852458971738815E-001
1.278718043338449E+002	-2.851942205429077E-001
1.279118043328344E+002	-2.851286768913273E-001
1.279518043318240E+002	-2.851085752248768E-001
1.279916043308185E+002	2.352028228342529E-002
1.280316043298080E+002	1.683237578719855E-002
1.280716043287975E+002	1.282698709517716E-002
1.281116043277871E+002	1.023266758769750E-002
1.281738043262158E+002	7.547927498817445E-003
1.282138043252053E+002	6.542842769995331E-003
1.282538043241948E+002	5.805836142972108E-003
1.282938043231843E+002	5.280482769012440E-003
1.283338043221738E+002	4.868642101064316E-003
1.283738043211633E+002	4.572579693049191E-003
1.284138043201528E+002	4.338414957746860E-003
1.284538043191424E+002	4.155292613431812E-003
1.285744043160958E+002	-2.945853739976885E-001
1.286144043150853E+002	-2.918023210763931E-001
1.286544043140748E+002	-2.901097297668458E-001
1.286944043130643E+002	-2.889848917722704E-001
1.287344043120538E+002	-2.882213866710663E-001
1.287744043110433E+002	-2.876500469446183E-001
1.288144043100328E+002	-2.872146630287171E-001
1.288544043090224E+002	-2.869218075275422E-001
1.288944043080119E+002	-2.866190385818481E-001
1.289344043070014E+002	-2.864059793949127E-001
1.289744043059909E+002	-2.862364357709885E-001
1.290144043049804E+002	-2.860623252391816E-001
1.290544043039699E+002	-2.859396404027938E-001
1.290944043029594E+002	-2.858198851346971E-001
1.291344043019490E+002	-2.857175558805469E-001
1.291744043009385E+002	-2.856110405921934E-001
1.292144042999280E+002	-2.855193877220155E-001
1.292544042989175E+002	-2.854668211936950E-001
