C:\EC-Lab Development Package\Examples\Python\channel 4 data for poster_trial_3_02_CA_C04.mpr
time/s	<I>/mA
2.080650097333273E+002	-1.433596348389987E-002
2.080750097330747E+002	-1.442874282598497E-002
2.080850097328221E+002	-1.452250221744180E-002
2.080950097325695E+002	-1.463260365650060E-002
2.081050097323168E+002	-1.469639075919987E-002
2.081150097320642E+002	-1.480206331238154E-002
2.081250097318116E+002	-1.486777270212775E-002
2.081350097315590E+002	-1.492860782891514E-002
2.081450097313063E+002	-1.501938933506611E-002
2.081550097310537E+002	-1.506101936101914E-002
2.081650097308011E+002	-1.514411365613341E-002
2.081750097305485E+002	-1.519653582945466E-002
2.081850097302959E+002	-1.524755796417596E-002
2.081950097300432E+002	-1.532103052362802E-002
2.082050097297906E+002	-1.534854639321566E-002
2.082150097295380E+002	-1.542540509253743E-002
2.082250097292854E+002	-1.546204570680856E-002
2.082350097290328E+002	-1.550100358203055E-002
2.082450097287801E+002	-1.556266518309712E-002
2.082550097285275E+002	-1.558342225849628E-002
2.082650097282749E+002	-1.564634550362828E-002
2.082750097280223E+002	-1.567710695788266E-002
2.082850097277696E+002	-1.571159653365611E-002
2.082950097275170E+002	-1.576608020812276E-002
2.083050097272644E+002	-1.577885963022710E-002
2.083144097270269E+002	-1.583872886097179E-002
2.083448097262590E+002	-3.303081989288330E-001
2.083548097260064E+002	-3.291641712188724E-001
2.083648097257537E+002	-3.273411673307419E-001
2.083748097255011E+002	-3.257960718870163E-001
2.083848097252485E+002	-3.244782865047462E-001
2.083948097249959E+002	-3.233709144592289E-001
2.084048097247432E+002	-3.223696446418760E-001
2.084144097245007E+002	-3.215314205735926E-001
2.084246097242431E+002	2.303115538512321E-003
2.084346097239904E+002	-1.343695837567795E-003
2.084446097237378E+002	-3.478338830173025E-003
2.084546097234852E+002	-5.065853269770741E-003
2.084646097232326E+002	-6.369741745293138E-003
2.084746097229799E+002	-7.397518837824468E-003
2.084846097227273E+002	-8.260622546076776E-003
2.084946097224747E+002	-9.015853665769097E-003
2.085046097222221E+002	-9.606155864894383E-003
2.085146097219695E+002	-1.016016282141209E-002
2.085246097217168E+002	-1.061572145670652E-002
2.085346097214642E+002	-1.102377543225885E-002
2.085446097212116E+002	-1.138776384294032E-002
2.085750097204436E+002	-1.278674695640802E-002
2.085850097201910E+002	-1.287983171641827E-002
2.085950097199384E+002	-1.309939770027996E-002
2.086050097196858E+002	-1.326453074812889E-002
2.086150097194331E+002	-1.345702582970262E-002
2.086250097191805E+002	-1.360266046598557E-002
2.086350097189279E+002	-1.374320451170205E-002
2.086450097186753E+002	-1.389527965337038E-002
2.086550097184227E+002	-1.399508431553842E-002
2.086650097181700E+002	-1.413323540240526E-002
2.086750097179174E+002	-1.423120772466064E-002
2.086850097176648E+002	-1.432671112939716E-002
2.086950097174122E+002	-1.444171166047455E-002
2.087050097171596E+002	-1.450771413743496E-002
2.087150097169069E+002	-1.461815819144249E-002
2.087250097166543E+002	-1.468806734308600E-002
2.087350097164017E+002	-1.475834658369422E-002
2.087450097161491E+002	-1.484878415241839E-002
2.087550097158964E+002	-1.489232266321780E-002
2.087650097156438E+002	-1.497950274497273E-002
2.087750097153912E+002	-1.503123821690679E-002
2.087850097151386E+002	-1.508606612682342E-002
2.087950097148860E+002	-1.516316587105393E-002
2.088050097146333E+002	-1.519457614049316E-002
2.088150097143807E+002	-1.526740010827780E-002
2.088250097141281E+002	-1.530844388529662E-002
2.088350097138755E+002	-1.535317996516825E-002
2.088450097136229E+002	-1.541305936872961E-002
2.088550097133702E+002	-1.543458092957735E-002
2.088650097131176E+002	-1.550348544493318E-002
2.088750097128650E+002	-1.553200623020531E-002
2.088850097126124E+002	-1.556580837815999E-002
2.088950097123598E+002	-1.562122216448192E-002
2.089050097121071E+002	-1.563688917085529E-002
2.089144097118697E+002	-1.569611916041122E-002
2.089448097111017E+002	-3.301171660423279E-001
2.089548097108491E+002	-3.289586085081107E-001
2.089648097105965E+002	-3.271073216199873E-001
2.089748097103438E+002	-3.255619925260547E-001
2.089848097100912E+002	-3.242296737432486E-001
2.089948097098386E+002	-3.231098377704620E-001
2.090048097095860E+002	-3.221121007204069E-001
2.090144097093435E+002	-3.212646339088687E-001
2.090246097090858E+002	2.574312552015352E-003
2.090346097088332E+002	-1.077645577831277E-003
2.090446097085805E+002	-3.205920732580130E-003
2.090546097083279E+002	-4.808972571045161E-003
2.090646097080753E+002	-6.123176952823994E-003
2.090746097078227E+002	-7.193618724122650E-003
2.090846097075701E+002	-8.045387594029313E-003
2.090946097073174E+002	-8.814500682055949E-003
2.091046097070648E+002	-9.415374360978598E-003
2.091146097068122E+002	-9.992814715951683E-003
2.091246097065596E+002	-1.043907605111599E-002
2.091346097063069E+002	-1.085056882351640E-002
2.091446097060543E+002	-1.121977852657441E-002
2.091750097052864E+002	-1.263338606804609E-002
2.091850097050337E+002	-1.273631013929844E-002
2.091950097047811E+002	-1.296668052673340E-002
2.092050097045285E+002	-1.313173701986672E-002
2.092150097042759E+002	-1.332532754167914E-002
2.092250097040233E+002	-1.347788479179146E-002
2.092350097037706E+002	-1.361631605774164E-002
2.092450097035180E+002	-1.377421999350190E-002
2.092550097032654E+002	-1.387594696134331E-002
2.092650097030128E+002	-1.401893457397824E-002
2.092750097027601E+002	-1.411801427602769E-002
2.092850097025075E+002	-1.421929558739066E-002
2.092950097022549E+002	-1.433731263503432E-002
2.093050097020023E+002	-1.440390000119807E-002
2.093150097017497E+002	-1.451400047168136E-002
2.093250097014970E+002	-1.458641756325962E-002
2.093350097012444E+002	-1.465888477861882E-002
2.093450097009918E+002	-1.475314080715179E-002
2.093550097007392E+002	-1.480023026466369E-002
2.093650097004866E+002	-1.489084627479315E-002
2.093750097002339E+002	-1.494445219635965E-002
2.093850096999813E+002	-1.500171098858122E-002
2.093950096997287E+002	-1.508079668506980E-002
2.094050096994761E+002	-1.511271554976702E-002
2.094150096992234E+002	-1.518981633707881E-002
2.094250096989708E+002	-1.522816196084023E-002
2.094350096987182E+002	-1.527368646115065E-002
2.094450096984656E+002	-1.533989278599621E-002
2.094550096982130E+002	-1.535925066098572E-002
2.094650096979603E+002	-1.542596453800799E-002
2.094750096977077E+002	-1.545936020091176E-002
2.094850096974551E+002	-1.549364713951945E-002
2.094950096972025E+002	-1.555360294878483E-002
2.095050096969499E+002	-1.556606288999320E-002
2.095144096967124E+002	-1.562728516836753E-002
2.095448096959444E+002	-3.300279974937439E-001
2.095548096956918E+002	-3.287970018386845E-001
2.095648096954392E+002	-3.269617676734926E-001
2.095748096951866E+002	-3.254012602567675E-001
2.095848096949339E+002	-3.240595501661301E-001
2.095948096946813E+002	-3.229383987188346E-001
2.096048096944287E+002	-3.219354695081713E-001
2.096144096941862E+002	-3.210938877115647E-001
2.096246096939285E+002	2.773090557870908E-003
2.096346096936759E+002	-9.011277528043139E-004
2.096446096934233E+002	-3.040865138173102E-003
2.096546096931706E+002	-4.658435881137849E-003
2.096646096929180E+002	-5.972003685310492E-003
2.096746096926654E+002	-7.028563180938363E-003
2.096846096924128E+002	-7.908732779324051E-003
2.096946096921602E+002	-8.672114610671994E-003
2.097046096919075E+002	-9.292219914495942E-003
2.097146096916549E+002	-9.861635994166135E-003
2.097246096914023E+002	-1.031757656484841E-002
2.097346096911497E+002	-1.073098018765449E-002
2.097446096908971E+002	-1.112031288444996E-002
2.097750096901291E+002	-1.255066227167845E-002
2.097850096898765E+002	-1.263378171250225E-002
2.097950096896238E+002	-1.286519557237625E-002
2.098050096893712E+002	-1.303385365754367E-002
2.098150096891186E+002	-1.323606045916678E-002
2.098250096888660E+002	-1.339211871847510E-002
2.098350096886134E+002	-1.353385889902711E-002
2.098450096883607E+002	-1.369093509390951E-002
2.098550096881081E+002	-1.379843974485995E-002
2.098650096878555E+002	-1.393993815407157E-002
2.098750096876029E+002	-1.404582615941763E-002
2.098850096873502E+002	-1.414671353995800E-002
2.098950096870976E+002	-1.426389010623103E-002
2.099050096868450E+002	-1.433495832607151E-002
2.099150096865924E+002	-1.444755321368575E-002
2.099250096863398E+002	-1.452030049636960E-002
2.099350096860871E+002	-1.459454990923406E-002
2.099450096858345E+002	-1.468876786530021E-002
2.099550096855819E+002	-1.473962452262639E-002
2.099650096853293E+002	-1.483249317854643E-002
2.099750096850767E+002	-1.488794507458807E-002
2.099850096848240E+002	-1.494409669190644E-002
2.099950096845714E+002	-1.502544669434430E-002
2.100050096843188E+002	-1.505653876811267E-002
2.100150096840662E+002	-1.513132326304911E-002
2.100250096838136E+002	-1.517481066286564E-002
2.100350096835609E+002	-1.521990228444337E-002
2.100450096833083E+002	-1.528713919222358E-002
2.100550096830557E+002	-1.531177829951048E-002
2.100650096828031E+002	-1.537901507690551E-002
2.100750096825504E+002	-1.541347976773978E-002
2.100850096822978E+002	-1.544823737815026E-002
2.100950096820452E+002	-1.550938978791236E-002
2.101050096817926E+002	-1.552467567846183E-002
2.101144096815551E+002	-1.558849455273534E-002
2.101448096807871E+002	-3.297987878322601E-001
2.101548096805345E+002	-3.287059205770495E-001
2.101648096802819E+002	-3.268601298332214E-001
2.101748096800293E+002	-3.252868735790253E-001
2.101848096797767E+002	-3.239449113607407E-001
2.101948096795240E+002	-3.228300327062605E-001
2.102048096792714E+002	-3.218030238151552E-001
2.102144096790289E+002	-3.209692016243944E-001
2.102246096787712E+002	2.918927741976565E-003
2.102346096785186E+002	-7.453692126637192E-004
2.102446096782660E+002	-2.885488655883818E-003
2.102546096780134E+002	-4.513120311312378E-003
2.102646096777607E+002	-5.842735217884185E-003
2.102746096775081E+002	-6.911776186898352E-003
2.102846096772555E+002	-7.795893512666227E-003
2.102946096770029E+002	-8.550743404775865E-003
2.103046096767503E+002	-9.179380480200061E-003
2.103146096764976E+002	-9.758476000279195E-003
2.103246096762450E+002	-1.021709159016609E-002
2.103346096759924E+002	-1.064399484544998E-002
2.103446096757398E+002	-1.102479405701159E-002
2.103750096749718E+002	-1.246539130806923E-002
2.103850096747192E+002	-1.255829766392713E-002
2.103950096744666E+002	-1.279228352010250E-002
2.104050096742139E+002	-1.296321893110872E-002
2.104150096739613E+002	-1.316682480275630E-002
2.104250096737087E+002	-1.332513643428684E-002
2.104350096734561E+002	-1.347080934792760E-002
2.104450096732035E+002	-1.362801307812334E-002
2.104550096729508E+002	-1.373642127960920E-002
2.104650096726982E+002	-1.388449987396598E-002
2.104750096724456E+002	-1.398803345859054E-002
2.104850096721930E+002	-1.409486353397368E-002
2.104950096719404E+002	-1.421150611713529E-002
2.105050096716877E+002	-1.428352825343610E-002
2.105150096714351E+002	-1.439536023885013E-002
2.105250096711825E+002	-1.446997884660961E-002
2.105350096709299E+002	-1.454874541610479E-002
2.105450096706772E+002	-1.464464358985423E-002
2.105550096704246E+002	-1.469497879967094E-002
2.105650096701720E+002	-1.478699488565327E-002
2.105750096699194E+002	-1.484378244727850E-002
2.105850096696668E+002	-1.490529129281643E-002
2.105950096694141E+002	-1.498483583331108E-002
2.106050096691615E+002	-1.501941498368978E-002
2.106150096689089E+002	-1.509973449632526E-002
2.106250096686563E+002	-1.514370594173670E-002
2.106350096684037E+002	-1.518844170495868E-002
2.106450096681510E+002	-1.525859260931611E-002
2.106550096678984E+002	-1.528229007497430E-002
2.106650096676458E+002	-1.535264469683173E-002
2.106750096673932E+002	-1.538498427718878E-002
2.106850096671405E+002	-1.542354723438621E-002
2.106950096668879E+002	-1.548282915726304E-002
2.107050096666353E+002	-1.549886468797922E-002
2.107144096663978E+002	-1.556444869555060E-002
2.107448096656299E+002	-3.297541737556458E-001
2.107548096653773E+002	-3.286463326215744E-001
2.107648096651246E+002	-3.267899566888826E-001
2.107748096648720E+002	-3.252019423246386E-001
2.107848096646194E+002	-3.238493978977210E-001
2.107948096643668E+002	-3.227296608686450E-001
2.108048096641141E+002	-3.216966688632965E-001
2.108144096638716E+002	-3.208753981937971E-001
2.108246096636140E+002	3.050905215216107E-003
2.108346096633613E+002	-6.225963597171359E-004
2.108446096631087E+002	-2.776470449753109E-003
2.108546096628561E+002	-4.386909203603871E-003
2.108646096626035E+002	-5.744160562753679E-003
2.108746096623508E+002	-6.810781694948670E-003
2.108846096620982E+002	-7.681144187226902E-003
2.108946096618456E+002	-8.470253180712463E-003
2.109046096615930E+002	-9.085390008985991E-003
2.109146096613404E+002	-9.674037899821998E-003
2.109246096610877E+002	-1.014679040759801E-002
2.109346096608351E+002	-1.056859821081162E-002
2.109446096605825E+002	-1.093844519928098E-002
2.109750096598145E+002	-1.240939274430275E-002
2.109850096595619E+002	-1.249361934140325E-002
2.109950096593093E+002	-1.273091366514564E-002
2.110050096590567E+002	-1.290476383641365E-002
2.110150096588040E+002	-1.311020299792290E-002
2.110250096585514E+002	-1.326528124511242E-002
2.110350096582988E+002	-1.341615920886399E-002
2.110450096580462E+002	-1.357734633609656E-002
2.110550096577936E+002	-1.368673462420703E-002
2.110650096575409E+002	-1.383538627997041E-002
2.110750096572883E+002	-1.394177122041584E-002
2.110850096570357E+002	-1.404716275632381E-002
2.110950096567831E+002	-1.416916375979782E-002
2.111050096565305E+002	-1.423979874700310E-002
2.111150096562778E+002	-1.435518123209478E-002
2.111250096560252E+002	-1.443135192617774E-002
2.111350096557726E+002	-1.451041221618654E-002
2.111450096555200E+002	-1.460693357512358E-002
2.111550096552673E+002	-1.465616103261709E-002
2.111650096550147E+002	-1.475372672080999E-002
2.111750096547621E+002	-1.480901217088104E-002
2.111850096545095E+002	-1.487162843346596E-002
2.111950096542569E+002	-1.495065042749050E-002
2.112050096540042E+002	-1.498780075460676E-002
2.112150096537516E+002	-1.506831200793386E-002
2.112250096534990E+002	-1.511171035468584E-002
2.112350096532464E+002	-1.516009800136089E-002
2.112450096529938E+002	-1.522671189159155E-002
2.112550096527411E+002	-1.525418939068914E-002
2.112650096524885E+002	-1.532250689342621E-002
2.112750096522359E+002	-1.535787593573335E-002
2.112850096519833E+002	-1.539394365623593E-002
2.112950096517307E+002	-1.545611506327987E-002
2.113050096514780E+002	-1.547668196260932E-002
2.113144096512406E+002	-1.553930649335714E-002
2.113448096504726E+002	-3.296968638896942E-001
2.113548096502200E+002	-3.285815006494532E-001
2.113648096499674E+002	-3.267228335142136E-001
2.113748096497147E+002	-3.251190197467804E-001
2.113848096494621E+002	-3.237793552875523E-001
2.113948096492095E+002	-3.226484197378161E-001
2.114048096489569E+002	-3.216289216279988E-001
2.114144096487144E+002	-3.207865022122860E-001
2.114246096484567E+002	3.140430292571147E-003
2.114346096482041E+002	-4.910358574124994E-004
2.114446096479514E+002	-2.655862716492263E-003
2.114546096476988E+002	-4.281201846897603E-003
2.114646096474462E+002	-5.621897075325250E-003
2.114746096471936E+002	-6.691447217017421E-003
2.114846096469410E+002	-7.598616564646367E-003
2.114946096466883E+002	-8.364673666656018E-003
2.115046096464357E+002	-9.004390686750414E-003
2.115146096461831E+002	-9.573807101696731E-003
2.115246096459305E+002	-1.005789438262583E-002
2.115346096456778E+002	-1.047881145030260E-002
2.115446096454252E+002	-1.088037068024278E-002
2.115750096446573E+002	-1.234702952206135E-002
2.115850096444046E+002	-1.242891605943441E-002
2.115950096441520E+002	-1.266781339421868E-002
2.116050096438994E+002	-1.284529082477093E-002
2.116150096436468E+002	-1.305188804864883E-002
2.116250096433942E+002	-1.321313915774226E-002
2.116350096431415E+002	-1.336130592972040E-002
2.116450096428889E+002	-1.352693477645517E-002
2.116550096426363E+002	-1.363799029961230E-002
2.116650096423837E+002	-1.378568684682252E-002
2.116750096421310E+002	-1.389403220266106E-002
2.116850096418784E+002	-1.400181652978063E-002
2.116950096416258E+002	-1.412428876385094E-002
2.117050096413732E+002	-1.419633574783802E-002
2.117150096411206E+002	-1.431056015193462E-002
2.117250096408679E+002	-1.439009087160231E-002
2.117350096406153E+002	-1.446889635175466E-002
2.117450096403627E+002	-1.456784842535853E-002
2.117550096401101E+002	-1.462041078135373E-002
2.117650096398575E+002	-1.471804041415456E-002
2.117750096396048E+002	-1.477644354104996E-002
2.117850096393522E+002	-1.483506405726076E-002
2.117950096390996E+002	-1.491689829155807E-002
2.118050096388470E+002	-1.495436679571867E-002
2.118150096385943E+002	-1.503541212528944E-002
2.118250096383417E+002	-1.508178908377888E-002
2.118350096380891E+002	-1.513211201876402E-002
2.118450096378365E+002	-1.519999748095870E-002
2.118550096375839E+002	-1.522660996764898E-002
2.118650096373312E+002	-1.529571730643511E-002
2.118750096370786E+002	-1.533033460378652E-002
2.118850096368260E+002	-1.537151856347924E-002
2.118950096365734E+002	-1.543433887884021E-002
2.119050096363208E+002	-1.545185185968878E-002
2.119144096360833E+002	-1.551662847161927E-002
2.119448096353153E+002	-3.296204805374146E-001
2.119548096350627E+002	-3.285095554590232E-001
2.119648096348101E+002	-3.266475766897203E-001
2.119748096345575E+002	-3.250676882266994E-001
2.119848096343048E+002	-3.237245851755146E-001
2.119948096340522E+002	-3.225796341896068E-001
2.120048096337996E+002	-3.215616649389267E-001
2.120144096335571E+002	-3.207229754577083E-001
2.120246096332994E+002	3.241817190713592E-003
2.120346096330468E+002	-4.012486306146458E-004
2.120446096327942E+002	-2.559325534384697E-003
2.120546096325415E+002	-4.186829985119406E-003
2.120646096322889E+002	-5.509949401021001E-003
2.120746096320363E+002	-6.602042196318519E-003
2.120846096317837E+002	-7.497112508863230E-003
2.120946096315311E+002	-8.286985419690612E-003
2.121046096312784E+002	-8.919443730264917E-003
2.121146096310258E+002	-9.506053440272805E-003
2.121246096307732E+002	-9.989758022129536E-003
2.121346096305206E+002	-1.040889179334045E-002
2.121446096302680E+002	-1.080166349187495E-002
2.121750096295000E+002	-1.228594034910202E-002
2.121850096292474E+002	-1.237365532666444E-002
2.121950096289947E+002	-1.261442380025984E-002
2.122050096287421E+002	-1.279274119064214E-002
2.122150096284895E+002	-1.300022887066010E-002
2.122250096282369E+002	-1.316253606230022E-002
2.122350096279843E+002	-1.331715600565075E-002
2.122450096277316E+002	-1.348100351169707E-002
2.122550096274790E+002	-1.359450269490480E-002
2.122650096272264E+002	-1.374265668913724E-002
2.122750096269738E+002	-1.385410731658340E-002
2.122850096267211E+002	-1.396055586636069E-002
2.122950096264685E+002	-1.408455478027465E-002
2.123050096262159E+002	-1.416281284764409E-002
2.123150096259633E+002	-1.427724091336133E-002
2.123250096257107E+002	-1.435898665338756E-002
2.123350096254580E+002	-1.443682434037328E-002
2.123450096252054E+002	-1.453725306317213E-002
2.123550096249528E+002	-1.459078259766103E-002
2.123650096247002E+002	-1.468746956437827E-002
2.123750096244476E+002	-1.474741393700242E-002
2.123850096241949E+002	-1.480731982737782E-002
2.123950096239423E+002	-1.489031236618757E-002
2.124050096236897E+002	-1.492775453254580E-002
2.124150096234371E+002	-1.501053100451827E-002
2.124250096231845E+002	-1.505712475627663E-002
2.124350096229318E+002	-1.510505454614759E-002
2.124450096226792E+002	-1.517750898376108E-002
2.124550096224266E+002	-1.520370116457344E-002
2.124650096221740E+002	-1.527470463886857E-002
2.124750096219213E+002	-1.531450219452385E-002
2.124850096216687E+002	-1.535046881064772E-002
2.124950096214161E+002	-1.541514659300447E-002
2.125050096211635E+002	-1.543271021917464E-002
2.125144096209260E+002	-1.549450510201301E-002
